id,title,introduction,access,food,activities,latitude,longitude,city,region,postal_code,department,country,ambiance,capacity,number_of_bedrooms,number_of_bathrooms,number_of_beds,number_of_workspaces,house_type
f8ce5d89-4eee-406b-9934-7eb46f1689fd,Lieu 10,"Située dans une région montagneuse, cette maison familiale offre un emplacement stratégique au cœur d'un paysage pittoresque. Les visiteurs peuvent profiter d'une vue imprenable s'étendant sur la vallée environnante et les montagnes. Cet endroit est également proche de plusieurs sentiers prisés, idéaux pour des activités de plein air, permettant aux professionnels de se ressourcer après une journée de travail. La maison, récemment modernisée, est adaptée aux besoins des professionnels avec une cuisine salle à manger équipée d'une connexion internet. Pour se détendre, un jardin avec salon de jardin et chaises longues est à disposition, offrant une vue agréable. À proximité, un terrain de pétanque public et une table de pique-nique en bois permettent de profiter de l'extérieur. Un service de restauration est disponible dans le village voisin, proposant des plats locaux livrés sur demande. Ce lieu est conçu pour garantir une expérience optimale, favorisant le calme, la sérénité et une ambiance propice au travail et à la détente.","Le site est localisé à une distance de 34 km d'une gare centrale, accessible par train à grande vitesse depuis une autre grande ville, avec un temps de trajet d'environ 2 heures et 10 minutes, suivi d'un trajet en taxi d'environ 36 minutes, nécessitant une réservation préalable.",,,45.6307291,4.6015928,Saint-André-la-Côté,Auvergne-Rhône-Alpes,69440,Rhône,France,COUNTRYSIDE,10,4,2,10,0,SELF_MANAGED
ed8e1959-1526-44e4-b97b-9f7a9d8769c2,Lieu 11,"Situé dans une région pittoresque, cet espace propose un cadre exceptionnel pour des rassemblements professionnels et des événements d'affaires. Entouré de paysages magnifiques, il est proche de lieux emblématiques, ce qui en fait un emplacement privilégié pour ceux qui recherchent à la fois productivité et détente au milieu de la beauté historique et naturelle. L'établissement offre des installations modernes, y compris des salles de réunion entièrement équipées avec internet haut débit, technologie audiovisuelle et aménagements flexibles pour divers formats d'événements. Pour les loisirs, les invités peuvent profiter de jardins luxuriants, de courts de tennis et d'un parcours de golf à proximité, garantissant que l'équilibre entre vie professionnelle et vie personnelle est parfaitement intégré à leur séjour. Les services sur place incluent des options de restauration sur mesure axées sur une cuisine locale, des coordinateurs d'événements dédiés pour gérer chaque détail, et une gamme d'options d'hébergement avec des équipements de luxe. Le personnel s'engage à répondre à tous les besoins professionnels et personnels avec efficacité et souci du détail.",,,,50.9090386,-0.5402236999999999,Amberley,England,BN18 9LT,West Sussex,Royaume-Uni,COUNTRYSIDE,28,19,19,28,2,HOTEL
310a2ac8-5170-4c5f-ac0a-342c71bb80c9,Lieu 12,,,,,48.9149711,2.5121965,Livry-Gargan,Île-de-France,93190,Seine-Saint-Denis,France,,6,4,2,4,0,SELF_MANAGED
732bdaa1-43f4-4925-87ff-40e472fd8a8b,Lieu 13,"Situé dans une région pittoresque, cet espace est idéalement placé près de plusieurs attractions notables qui augmentent son attrait tant pour les voyageurs d'affaires que de loisirs. La région environnante offre des paysages naturels époustouflants et des monuments culturels, fournissant un cadre serein pour tout événement. Les invités peuvent explorer l'architecture locale charmante et profiter de l'ambiance tranquille pour laquelle cette région est renommée. L'espace dispose d'une variété d'installations modernes conçues pour accueillir des activités professionnelles et de loisirs. Avec plusieurs salles de réunion polyvalentes, il peut accueillir une gamme d'événements allant des séminaires aux réunions d'entreprise. Chaque salle est équipée de capacités audiovisuelles avancées, garantissant des présentations et des discussions fluides. De plus, l'espace propose des chambres confortables, offrant un refuge paisible après une journée productive. Les services sur place améliorent encore l'expérience, avec des options de restauration disponibles pour répondre à diverses préférences culinaires. Les participants peuvent profiter d'un accès Internet pratique dans tout l'établissement, facilitant la connexion. L'espace est également accessible par les transports en commun, avec des options de stationnement payant disponibles, garantissant une arrivée sans tracas pour tous les invités.","L'établissement propose des options d'accessibilité complètes, y compris un accès pratique par les transports en commun tels que les bus et les taxis. De plus, un parking payant est disponible pour les invités qui préfèrent conduire. La conception de l'établissement garantit que tous les participants peuvent naviguer dans l'espace confortablement, le rendant adapté à une variété d'événements, y compris des séminaires et des réunions.","L'établissement propose une gamme complète de services de restauration et de boissons pour répondre à divers besoins d'événements. Un service de traiteur sur place est disponible, garantissant que les invités profitent d'une sélection de repas et de rafraîchissements de haute qualité adaptés à leurs préférences. Un restaurant sur place améliore encore l'expérience culinaire, offrant une atmosphère sophistiquée pour les repas et les rassemblements.","L'établissement propose une gamme d'activités récréatives visant à améliorer l'expérience des invités. Les participants peuvent profiter de services de restauration et d'options de repas sur place, garantissant une expérience culinaire agréable. De plus, l'établissement est doté de capacités audiovisuelles modernes, le rendant adapté aux réunions d'affaires et aux événements sociaux. Pour ceux qui souhaitent explorer la région, des options de transport telles que des services de bus et de taxi sont facilement accessibles, offrant un accès pratique aux attractions locales.",47.2355441,7.6546043,Wangen an der Aare,Bern,3380,Oberaargau,Switzerland,COUNTRYSIDE,20,20,0,0,0,HOTEL
d9909fd0-cd3d-4231-a1fa-e96a9d6e4d31,Lieu 14,"Cet établissement 3 étoiles est situé dans un parc de 13 hectares, offrant un cadre paisible à proximité d'une ville historique. Il propose 53 chambres avec Wi-Fi gratuit et climatisation, ainsi que des installations comme une piscine extérieure, un court de tennis et une salle de fitness. Le restaurant sur place sert une cuisine traditionnelle avec des produits locaux et peut accueillir de nombreux convives. Pour les événements professionnels, il dispose de salles de séminaire modulables avec lumière naturelle et équipements audiovisuels, ainsi que d'autres services pratiques.","L'établissement est facilement accessible en voiture, situé à proximité d'une sortie d'autoroute. Des services de transport permettent de rejoindre l'endroit depuis une gare locale en environ 15 minutes. Pour ceux arrivant par avion, un aéroport se trouve à environ 10 km, soit 20 minutes en voiture. Un stationnement gratuit sur place facilite l'accès pour les clients motorisés.",,,46.5266207,0.2795891,"Fontaine-le-Comte, France",,86240,,France,URBAN,106,53,53,106,0,HOTEL
24059051-f96a-4a89-8c49-ac84dab5aef6,Lieu 15,"Cet établissement 4 étoiles est situé dans une région dynamique d'une grande ville. Sa localisation stratégique permet aux visiteurs de découvrir facilement les attractions locales et les quartiers animés. L'hôtel met un accent particulier sur le confort de ses clients, avec des chambres spacieuses et bien aménagées pour le repos. Il propose également un restaurant moderne et un bar, idéaux pour se restaurer ou se détendre. Pour les professionnels, plusieurs salles de réunion adaptables sont disponibles pour divers événements, accompagnées d'un espace de travail agréable. L'accès aux transports en commun est facilité, permettant de rejoindre aisément différentes zones de la ville. Un parking est également à disposition pour ceux qui préfèrent voyager en voiture, rendant cet hôtel adapté tant pour les voyages d'affaires que pour les séjours de loisirs.",,,,48.8978051,2.3106201,"Clichy, France",,92110,,France,,528,264,264,528,0,HOTEL
d76f6399-b3ce-4e31-acc2-4917a1dd0e7d,Lieu 16,"Cet établissement est situé dans un quartier central d'une grande ville, à proximité de plusieurs attractions emblématiques. Il offre un accès facile aux principales zones d'intérêt et aux centres d'affaires. Les chambres sont modernes et bien équipées, avec des commodités telles que l'accès Internet, un téléviseur et un minibar. L'ambiance est élégante, idéale pour les voyages professionnels. Parmi les services proposés, on trouve un petit-déjeuner buffet, un service de chambre quotidien et une réception disponible en permanence pour le confort des clients.","Ce lieu est facilement accessible en transport, avec un temps de trajet d'environ 15 minutes, nécessitant une réservation préalable.",,,48.8690542,2.2971188,Paris,Île-de-France,75116,Département de Paris,France,URBAN,66,33,0,0,0,HOTEL
98249d8b-67aa-4445-963e-c4a6bab8bdd6,Lieu 17,"Situé dans une région ensoleillée de France, cet établissement jouit d'un emplacement stratégique à proximité de lieux d'intérêt tels que des plages, des villages charmants et des vignobles. Les passionnés de plein air auront l'occasion de faire des randonnées dans les collines environnantes. 

Les infrastructures modernes et bien pensées sont parfaites pour les professionnels en déplacement. Des salles de réunion avec équipement audiovisuel avancé sont disponibles, ainsi qu'un espace de travail avec connexion internet rapide. Pour se relaxer après une journée chargée, les visiteurs peuvent accéder à une salle de sport, une piscine extérieure et un spa offrant des soins apaisants. 

Sur place, les clients peuvent savourer une cuisine de qualité dans un restaurant qui met en avant des produits régionaux. Un service de conciergerie est à disposition pour organiser des visites, des réservations de restaurants ou d'autres demandes spécifiques. De plus, un service de transport est proposé pour faciliter les déplacements des clients.",,,,46.944075,7.448272999999999,Bern,,3005,,Suisse,,0,0,0,0,0,HOTEL
5f191615-fd57-416c-9277-0aa0316165c1,Lieu 18,"Situé dans une région pittoresque, cet établissement est entouré d'une richesse d'attractions culturelles et historiques. Les visiteurs peuvent explorer l'architecture Renaissance de la ville voisine et profiter de la beauté du paysage environnant. La région est réputée pour sa production d'huile d'olive, offrant une expérience gastronomique locale unique, ce qui en fait une destination idéale pour les voyageurs d'affaires et de loisirs. L'établissement dispose d'un large éventail d'installations conçues pour répondre aux besoins professionnels et de détente. Avec un espace de réunion total de 350 mètres carrés, il propose trois salles de réunion bien équipées pouvant accueillir différents agencements. De plus, les clients peuvent bénéficier d'un accès Internet haut débit, de services de restauration sur place et d'un restaurant proposant un menu varié, garantissant un environnement confortable et productif. Les services sur place sont adaptés pour améliorer l'expérience globale des invités et des participants à l'événement. L'établissement offre un accès pratique aux options de transport, rendant l'endroit facilement accessible depuis les grandes villes. Les participants peuvent également profiter d'un éventail d'équipements, y compris un soutien dédié pour la planification et l'exécution d'événements, garantissant que chaque aspect de leur séjour est géré avec professionnalisme et soin.","L'espace est conçu en tenant compte de l'accessibilité, avec des installations adaptées aux personnes ayant des défis de mobilité. Il est idéalement situé près des services de train, offrant un accès facile pour les participants. De plus, l'espace se trouve à environ 154 kilomètres de l'aéroport le plus proche, garantissant que les arrangements de voyage peuvent être coordonnés efficacement.","L'établissement propose une gamme complète de services de restauration et de boissons, y compris un service de traiteur sur place et un restaurant offrant un menu varié pour satisfaire différents goûts et exigences alimentaires. Les invités peuvent savourer des plats préparés avec soin, que ce soit pour des repas formels ou des rassemblements décontractés, garantissant une expérience culinaire agréable lors de leurs événements.","L'établissement propose une gamme d'activités récréatives conçues pour améliorer l'expérience des invités. Les participants peuvent profiter de promenades tranquilles à travers de magnifiques jardins paysagers, participer à des visites guidées qui explorent le riche patrimoine culturel de la région environnante, ou se détendre au restaurant sur place qui sert une variété de cuisines locales et internationales. De plus, il existe des opportunités pour des exercices de renforcement d'équipe et des activités en plein air qui favorisent la collaboration et l'engagement entre les participants.",38.0081895,-3.367272599999999,Úbeda,Andalucía,23400,Jaén,Spain,URBAN,0,0,0,0,0,HOTEL
1f03bc3b-29e2-4e56-a2e2-faeaf9b52f25,Lieu 19,"Situé dans une région pittoresque connue pour son riche patrimoine culturel et ses paysages côtiers époustouflants, ce lieu offre un cadre unique pour des rassemblements professionnels. La région est réputée pour ses monuments historiques, ses marchés locaux animés et ses belles plages, en faisant une destination attrayante tant pour les voyageurs d'affaires que de loisirs. Parmi les points d'intérêt à proximité, on trouve des charmantes vieilles villes, des promenades pittoresques et une variété d'activités de plein air qui mettent en valeur la beauté naturelle de la région. Ce lieu est équipé d'installations à la pointe de la technologie conçues pour répondre aux besoins des professionnels modernes. Il dispose de salles de réunion bien aménagées avec une technologie audio-visuelle avancée, un accès internet haut débit et des configurations de sièges flexibles pour s'adapter à divers formats d'événements. De plus, les invités peuvent profiter d'aménagements de loisirs tels qu'un centre de remise en forme, des espaces récréatifs et des espaces extérieurs relaxants, garantissant une expérience équilibrée entre travail et détente. Les services sur place sont adaptés pour améliorer l'expérience globale de tous les invités. Les participants peuvent bénéficier d'un soutien dédié à la planification d'événements, d'options de restauration mettant en avant la cuisine locale, et de services d'affaires complets, y compris l'impression et la photocopie. Avec un accent sur la satisfaction client, le lieu s'efforce de fournir une expérience fluide, permettant aux invités de se concentrer sur leurs objectifs tout en profitant du confort d'un environnement bien géré.","Le lieu est conçu pour être accessible à tous les invités, avec des rampes et des ascenseurs pour accueillir les personnes ayant des difficultés de mobilité. De plus, l'agencement permet une navigation facile dans l'espace, et des toilettes accessibles sont disponibles. Le personnel est formé pour aider avec des besoins spécifiques, garantissant une expérience confortable pour tous les participants.","L'établissement propose une sélection variée de services de restauration adaptés aux besoins d'une clientèle professionnelle. Les invités peuvent savourer une gamme d'options culinaires, y compris des plats inspirés localement et une cuisine internationale, tous préparés avec des ingrédients de haute qualité. Les services de boissons incluent une variété de vins, de spiritueux et d'options non alcoolisées, garantissant que toutes les préférences sont prises en compte. Le personnel attentif est dédié à offrir un service exceptionnel, rendant chaque expérience culinaire mémorable.","L'établissement propose une variété d'activités récréatives conçues pour améliorer l'expérience des invités. Les participants peuvent s'engager dans des activités de loisir telles que des promenades guidées dans la nature, des sports en plein air et des exercices de cohésion d'équipe, le tout dans un cadre pittoresque. De plus, des options de détente sont disponibles, y compris des espaces de salon et des activités de bien-être, garantissant que tous les invités peuvent trouver un moyen agréable de se détendre pendant leur séjour.",36.5968983,-6.231231999999999,El Puerto de Santa María,Andalucía,11500,Cádiz,Spain,BEACH,0,0,0,0,0,HOTEL
2a75d2e9-da6c-4411-a8df-9b6dfb762743,Lieu 20,"Situé dans une région dynamique, cet établissement accueillant propose un hébergement spacieux et confortable. À proximité, vous pourrez explorer des attractions locales. Pour les besoins professionnels, des installations et équipements de qualité sont à votre disposition. Profitez d'une piscine extérieure pour vous détendre après une journée de travail. Un parc verdoyant offre un cadre paisible pour la relaxation, et un parking gratuit est disponible pour votre commodité. L'établissement dispose de plusieurs salles de réunion adaptées aux événements professionnels, et une offre de restauration est disponible sur place. Avec un large choix de chambres décorées avec soin, vous trouverez l'espace idéal pour votre séjour. Le restaurant propose une carte de produits locaux et de saison, avec des options de repas en salle, en terrasse ou en chambre. En choisissant cet établissement, vous bénéficierez d'avantages compétitifs, notamment des espaces de réunion conformes aux normes sanitaires, garantissant des réunions en toute sécurité. Des installations de loisirs pour les enfants sont également disponibles, et les salles de séminaire sont parfaites pour les journées d'étude ou les événements professionnels. Découvrez les offres disponibles et réservez votre séjour dès maintenant !","Ce site est facilement joignable par des moyens de transport, avec un temps de trajet d'environ 15 minutes à partir d'une station de train, nécessitant une réservation préalable.",,,48.3289372,4.022539699999999,"Barberey-Saint-Sulpice, France",,10600,,France,COUNTRYSIDE,168,84,84,168,7,HOTEL
