service_id,service_provider_id,venue_id,service_category,type,title,description
75fdbb7c-cb40-410f-94cd-3cfd190a98af,07baca3b-67ef-43bb-b955-53c5303755e5,,ACTIVITY,OTHER,Vidéos Pack Premium,"Service de production vidéo incluant jusqu'à 8 heures de suivi sur l'événement, montage selon un cahier des charges personnalisé, intégration de design animé, et livraison de la vidéo dans un délai de 15 jours ouvrés avec 2 possibilités de retours sur le montage."
511f609a-2227-4695-85d2-263fc0dbd77f,5872315f-9aa8-4e84-9902-3ebddc42e1e7,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth 100 tirages,"Service de photographie événementielle avec options de personnalisation. Prise de vue en selfie avec un appareil photo professionnel, envoi des photos par e-mail ou QR Code. Fabrication locale avec impressions disponibles en plusieurs formats (portrait, paysage, jusqu'à 4 photos). Éclairage intégré et flash externe, espace d'affichage personnalisable, accès à une galerie privée et déclenchement à distance via smartphone. Inclus dans le tarif : montage et démontage de l'équipement sur le lieu de l'événement, réception des photos au format numérique via une galerie web, QR Code pour téléchargement instantané. Options supplémentaires disponibles sur devis, incluant personnalisation des tirages, formats additionnels, modes GIF/boomerang, personnalisation de l'interface et toile de fond."
0604c380-28c3-4280-a082-0f0993039829,4076cea9-21bf-46d2-94b0-14d268a211f2,,RESTAURATION,LUNCH,Barbecue Côte de Bœuf,"Plat de viande avec accompagnements variés, incluant des salades, des pommes de terre frites, une sélection de fromages, un dessert, ainsi que des boissons non alcoolisées et du café."
d84167e6-be40-4321-9f64-353dca8782f3,07baca3b-67ef-43bb-b955-53c5303755e5,,ACTIVITY,OTHER,Photographies Pack Premium,"Services de photographie et de vidéographie pour événements, incluant un suivi personnalisé, des photos de groupe, une vidéo récapitulative, ainsi que la retouche et la livraison des images dans un délai déterminé."
68574684-65f9-44c6-a2e5-e9ffaca01041,771b43b8-0eef-4420-92ea-c24e0c216574,,ACTIVITY,COOKING_COURSE_AND_MIXOLOGY,Bar à Cocktails - 700 cocktails + Glace Carbonique et Station de Bar offerte,"Quatre professionnels de la mixologie, sept cents boissons préparées, quatre heures de service."
5a5ddfbe-fb80-403a-a5fb-d45ae7f722c0,f5e876ff-aba1-4114-a96e-810ca35cbde0,,ACTIVITY,COOKING_COURSE_AND_MIXOLOGY,4 barman mixologiste - 700 cocktails + Glace Carbonique Offerte et Station de Bar Offerte,Durée de service de quatre heures.
7a4021da-5b3d-4b07-b401-a2b7ee3c96e5,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,Photographe : ½ journée ou soirée (3 h) > 50 HD photos optimisées Photoshop,
eec6a422-5732-45a3-b818-a797c68ca4ae,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Opération sauvetage Votre équipe est attendue sur un secours...,"Situé à proximité d'un hébergement ou accessible après un court transfert, nous proposons une activité de 2 heures, adaptée à tous. Grâce à un équipement spécifique, chaque groupe devra retrouver un objet perdu dans un environnement enneigé. Cet objet contient les éléments nécessaires pour créer un dispositif de secours. Chaque équipe devra ensuite le manœuvrer à travers un parcours d'agilité et construire une structure de protection. Cette animation, dirigée par des professionnels qualifiés, vise à découvrir de manière ludique et sécurisée un type de sauvetage en milieu montagnard. Annonce des résultats et/ou remise des récompenses autour d'une boisson chaude. Durée : environ 2 heures."
8ecc73b1-ac13-4e7f-ac41-7373a54838ff,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Combiné Nordique Le mix «raquettes + luge» accessible à tous,"Offrez à votre équipe une expérience de détente après une réunion professionnelle avec une activité de randonnée en raquettes sur un plateau accessible à tous. Pour le retour, profitez d'une descente en luge dans un cadre pittoresque. Moments de convivialité garantis, avec une pause gourmande au sommet. Durée de l'activité : environ 3 heures."
5d9a169f-ea2b-4a50-bc71-04a73fb277ff,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,"Luge-Resto au Village Descente en luge, repas dinatoire dans le village... -  Repas dinatoire des Aravis(menus sur la plaquette)  ","Transfert en véhicule depuis un lieu de départ avec une activité de descente en luge incluse. L'expérience commence par une descente en luge depuis un point élevé jusqu'à un village. Après un transfert d'une dizaine de minutes, les participants montent en télésiège ou en minibus, selon l'horaire. Des guides accueillent les participants avec le matériel et expliquent les règles de sécurité. La descente en luge est accessible à tous. Une fois arrivés au village, une courte marche mène à un restaurant où des plats sont servis dans une ambiance conviviale."
c61a2bde-812d-41e9-97ac-4d3c34141196,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Yooner sensations La glisse nouvelle génération pour tous avec forfait de ski,"Sur un domaine skiable, cette nouvelle activité de glisse dérivée d'un engin traditionnel va vous permettre de passer un excellent moment ensemble. Accessible à tous, cette activité est très ludique et peut se dérouler tout au long de la journée. Descendez plusieurs pistes avec cet engin! Un verre de boisson chaude vous sera servi avant la dernière descente pour motiver les participants. Cet engin est très facile à maîtriser et est homologué pour une utilisation diurne. Plusieurs descentes supplémentaires sont possibles pour encore plus de plaisir... Durée: de 1 à 2h30."
7fca9586-bacc-4ccc-8869-6fa86b0a133f,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,"Photos portrait > en studio, 1 photo HD libres de droit",
a10d2735-1350-4515-a360-272effc83117,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Biathlon géant (Presque) Comme en vrai... en ski de fond,"Cette activité de cohésion d'équipe vous permettra de découvrir un sport combinant tir et course à pied (ou en ski). Tous les équipements nécessaires sont fournis pour vivre cette expérience de manière immersive. Les participants seront divisés en équipes et l'activité se déroulera en deux phases : une initiation au tir suivie d'une course en équipe sur un circuit spécialement conçu. À la fin, un classement sera annoncé et des récompenses seront remises autour d'une boisson chaude. Durée totale : environ 1h30 à pied et 2h30 en ski."
0ed0644f-5935-4966-8cb7-112fc0dc32a7,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Camp de base Trappeurs Partagez des activités nature...,"Situé dans un village de montagne, ce site d'activités est accessible par un moyen de transport aérien. Trois activités sont proposées : construction d'une structure en neige, recherche d'équipement de sécurité en milieu alpin et tir avec un équipement de loisir. Que ce soit sous forme de défi ou pour le plaisir, cette demi-journée ludique est adaptée à tous. En option, il est possible de descendre en utilisant un dispositif de glisse alternatif. La durée de l'activité est d'environ 3 heures, avec un départ prévu à 13h maximum depuis votre hébergement. Une option de descente supplémentaire est disponible à un tarif additionnel."
c8a907de-c0e9-4f12-8c85-f17ceb11eba7,70289593-8a7c-454a-a832-192ea78c17bf,,ACTIVITY,OTHER,Plusieurs journées de captation vidéo,
3750de65-adf1-4ccc-a2c3-8e48221858e3,70289593-8a7c-454a-a832-192ea78c17bf,,ACTIVITY,OTHER,Une journée de prises de vues évènement + retouches photos et livraison,
a50d1484-b377-4426-a0d4-63eecf01b234,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Stiga race Toutes les sensations de la descente en luge,"Vivez une expérience unique et divertissante dans une station de montagne. Cette activité de descente se déroule sur des pistes spécialement sélectionnées après leur fermeture. Les équipements utilisés sont faciles à manœuvrer et disposent d'un système de sécurité performant. Un encadrement par des professionnels qualifiés est assuré. Le transport vers le point de départ se fait par un moyen adapté selon l'heure de départ, et une pause conviviale est prévue avant de commencer la descente sur plusieurs kilomètres jusqu'au village. Durée de l'activité d'environ 1h30, disponible tous les jours, en toute sécurité."
003342ac-791a-4c1e-a595-46b05e4d7d35,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,"Luge-Resto au Village Descente en luge, repas dinatoire dans le village... -  Repas dinatoire de Gala (menus sur la plaquette)  ","Transfert en véhicule depuis un lieu de départ avec une activité de descente en luge incluse. Après un court trajet, les participants profitent d'une descente en luge sur un parcours accessible à tous. Une fois la descente terminée, un bref déplacement à pied mène à un lieu de restauration où des mets sont servis dans une ambiance chaleureuse et festive."
0789a0e4-f218-4ad9-81a1-b7db39f34a54,70af779b-b337-40c8-bde9-81c810a77b89,,ACTIVITY,OTHER,Balade trottinette électrique 2h (temps d'équipement et initiation incluse),"La prestation inclut : - Le transport de tout le matériel sur le site - La mise en place d'un parcours autour de l'emplacement de l'événement - L'accueil des participants sur le site de l'événement - La fourniture de différents types de trottinettes électriques pour convenir à chaque participant - L'équipement en casques, gants, talkies-walkies (selon la taille du groupe) et imperméables (selon la taille du groupe) - L'initiation à l'utilisation de la trottinette - La capture de photos et vidéos durant l'activité, transmises à la fin via un service de transfert de fichiers."
15a14fec-12ac-4226-9435-6b717e39cd46,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,Photographe : 1 journée ou soirée (6 h) > 75 HD photos optimisées Photoshop,
e2c851bf-a788-400c-a977-f02776660250,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Winter Break Glisse au village en fin de journée,"À proximité immédiate d'un hébergement ou dans un centre de villégiature, nous proposons une activité de glisse pour divertir votre groupe. Plusieurs ateliers seront installés pour vous, incluant divers engins de glisse. Cette animation vise à favoriser le plaisir en équipe, avec une annonce des résultats et une remise de prix autour d'une boisson chaude. Horaires : 18h jusqu'aux vacances d'hiver, 18h30 par la suite. Durée : environ 1h30."
6008afd0-1ac5-4333-9176-c7b72b9d55ec,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Raid Inuit Balade en chiens de traîneaux et activité neige,"Cette activité en plein air combine la découverte de la conduite d'attelage avec une activité hivernale. Pendant une durée de 2h30, les participants sont répartis en deux groupes et alternent entre l'activité avec des chiens de traîneau et, au choix, une randonnée en raquettes, la construction d'un igloo ou une recherche ARVA. L'activité avec les chiens de traîneau est ludique et dépaysante, mais nécessite une bonne condition physique. Un lieu d'altitude servira de point de rencontre à la fin des deux activités pour une pause avec vue sur les montagnes. Un transfert de 15 minutes est nécessaire depuis un village voisin. Durée totale : environ 3 heures. Maximum de 15 participants."
b5c1849e-f369-4efc-bd73-251532adf5b1,0014f89f-760b-4539-8bf5-35f0ddb7b889,,ACTIVITY,OTHER,Chasse au trésor nomade,
cd48db31-1731-408b-9f6a-2f6daabce009,70289593-8a7c-454a-a832-192ea78c17bf,,ACTIVITY,OTHER,Une journée de captation vidéo + un montage d'une vidéo (1 à 2 mn),
8828710e-07d4-4638-8bf2-b7e76a667baa,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,Photographe : 30' > 5 photos HD photos optimisées Photoshop,
ef88d6b2-1246-42fa-8289-c3e759129696,0014f89f-760b-4539-8bf5-35f0ddb7b889,,ACTIVITY,OTHER,Chasse au trésor en mode exploration,"Un groupe de participants se lance dans une activité de découverte en équipe, où ils doivent collecter des éléments et surmonter des épreuves tout au long d'un parcours. Ces éléments leur permettront d'accéder à une récompense finale, qu'ils doivent localiser avant les autres équipes. Les premiers à réussir reçoivent un prix, tandis qu'une récompense de participation est attribuée aux autres."
85b71c58-97e7-46e5-b8f7-7f94c57b51a9,70289593-8a7c-454a-a832-192ea78c17bf,,ACTIVITY,OTHER,Plusieurs journées de montage vidéos,
b2cf31e4-3201-4fd1-98de-2c45f96cc4e1,2b3b4564-d51f-4cee-9f5a-a10242e734b3,,RESTAURATION,LUNCH,Formule du marché,"Offre de restauration incluant un assortiment de plats salés et sucrés, ainsi que des boissons. Comprend des jus de fruits locaux et naturels, de l'eau minérale plate, ainsi que des mini plats variés tels que des quesadillas et des miniburgers. Des desserts faits maison sont également proposés."
627adf14-aa70-4e21-b7fc-97d7666e81eb,0de90d1a-0fff-4b33-846f-f1202b54b0dd,,RESTAURATION,DINNER,Dîner sur place,"Une expérience culinaire sur mesure, offrant une soirée exclusive dans un cadre privé ou en collaboration avec un partenaire. La personnalisation est au cœur de l'événement, avec des choix variés concernant les thèmes, le nombre d'invités, le lieu, ainsi que des options de menu adaptées aux préférences."
c3076ff5-3887-4250-8d0b-4053b7a164f9,0ce28d7a-baa8-4d82-838e-2cf32e048eaa,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth 700 photos,"Service de photobooth haut de gamme avec des options variées. Inclus des photos digitales illimitées, des effets comme le boomerang et des filtres, ainsi qu'un code QR pour le partage sur les réseaux sociaux. Possibilité d'envoyer les photos par email en temps réel. Formats de photo disponibles en paysage ou portrait, avec une option de photomaton. Personnalisation du cadre photo et de l'écran d'accueil. Arrière-plan ajustable grâce à des technologies avancées. Impressions de qualité supérieure disponibles. Accessoires disponibles sur demande. Galerie photo sécurisée en ligne après l'événement. Assistance technique disponible par téléphone tous les jours de 9h à 23h. Forfait incluant la livraison, l'installation et la récupération du matériel."
2883d41a-9430-4a62-b7b2-754f94dbf0e8,2b3b4564-d51f-4cee-9f5a-a10242e734b3,,RESTAURATION,DINNER,Formule mof,"Offre de restauration comprenant une sélection variée de plats salés et sucrés, accompagnée de boissons. Présentation de fromages locaux, pains artisanaux, et créations de légumes de saison. Sélection de vins locaux écoresponsables. Assortiment de douceurs et de mini plats pour une expérience culinaire diversifiée."
f671e893-7814-431b-aac5-0753114de037,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,"Luge-Resto au Village Descente en luge, repas dinatoire dans le village... -  Repas dinatoire du Bal (menus sur la plaquette)  ","(Frais de déplacement à prévoir) Depuis un village alpin, votre soirée commence par une descente en luge depuis un point de vue panoramique... jusqu’au village! Après un transfert d’environ 10 minutes, montée en télésiège ou en véhicule (selon l’heure), vos guides vous attendent avec le matériel puis vous délivrent les règles de sécurité... 4kms de descente en luge, accessible à tous! Arrivés au village, il ne vous reste que quelques minutes de marche pour accéder à un établissement, mets servis en dinatoire, dans une ambiance conviviale et/ou festive !"
7097b66a-39c3-4a18-835c-d7dd45cdd42c,0ce28d7a-baa8-4d82-838e-2cf32e048eaa,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth 400 photos,"Service de photobooth haut de gamme avec des photos digitales illimitées. Options de partage via QR code et envoi par email en temps réel. Formats variés disponibles, cadre photo et écran d'accueil personnalisés. Arrière-plan modifiable grâce à une technologie avancée. Impressions de qualité supérieure et accessoires disponibles sur demande. Galerie photo en ligne sécurisée après l'événement, avec assistance technique disponible tous les jours de 9h à 23h. Comprend la livraison, l'installation et la reprise du matériel."
f2c97e5e-3658-4676-858e-e210bda7dd2c,759c0b42-00a9-4822-891a-92d18aaff4f3,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth (Illimité) & Vidéobooth (4h),"Pour un événement mémorable, choisissez notre option combinée de services photo et vidéo immersifs ! Bénéficiez d'une expérience unique qui vous assure des souvenirs personnalisés à un prix compétitif. Prise de photo et vidéo sans limite, impression instantanée, cadre personnalisé, animateur sur site, et accès vidéo immédiat via un code QR."
4b5773b0-9b84-4075-b091-398f475fd98e,21b63ba8-11f6-46af-b3ac-5cd6ffbc5285,,ACTIVITY,MOTORSPORTS,Jeu de piste papier en 2cv,"Tarif pour un véhicule. Une voiture classique jusqu'à 4 personnes, avec dégustation incluse (tout compris : véhicule, carburant et assistance en route). Options : repas sous forme de restauration à bord, tarif par personne, restaurant sur demande, apéritif sur une terrasse avec vue panoramique servi par des producteurs, et déjeuner dans un domaine viticole privatisé, tarif par personne. Départ d'un point de rendez-vous ou livraison sur le lieu de votre choix dans un rayon de 150 km. Des frais de transport supplémentaires s'appliquent au-delà de 150 km."
2fe6572c-d711-43aa-940f-3dac26aab4db,19d32a19-f495-460a-a713-71388fd7af3e,,ACTIVITY,CREATIVE_WORKSHOPS,TEAM BUILDING sur petites toiles,"Participez à une activité créative avec un atelier de street art sur toiles individuelles. Découvrez l'art urbain dans un espace dédié, où vous pourrez créer votre toile personnalisée. Dans une ambiance conviviale, vous serez accompagné par des artistes tout au long du processus de création : choix du lettrage, remplissage et finitions. Passez un moment de création artistique en équipe et repartez avec vos œuvres ! Une offre traiteur peut être proposée en supplément. Durée de l'atelier : 2h."
adf47a79-68d6-47e5-a60a-96d23b812ddc,07baca3b-67ef-43bb-b955-53c5303755e5,,ACTIVITY,OTHER,Photographies Pack Basic,"Service de photographie comprenant un suivi durant l'événement, retouche des images et livraison rapide des photos."
daa5971c-1563-4c7a-9036-802b4368c7e7,07baca3b-67ef-43bb-b955-53c5303755e5,,ACTIVITY,OTHER,Vidéos Pack Regular,"Service de production vidéo comprenant un suivi de l'événement, un montage selon les spécifications avec une durée maximale de 1min30, une livraison dans un délai de 10 jours ouvrés et la possibilité de deux retours pour ajustements."
5389e347-7594-4e48-9139-14b506be51a9,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OLYMPIADS,"Olympiade Givrée Accrochez-vous, ça va glisser !","À 1500 mètres d'altitude, sur les hauteurs d'une station de montagne, accessible en transport collectif depuis le village, cette activité ludique permet de tester plusieurs épreuves pendant environ 2 heures. Par équipe, choisissez 2 épreuves de glisse et 2 épreuves de neige et faites preuve de cohésion pour remporter la victoire ! Glisse : course de luges, descente en traîneau, luge sur roues, et autres activités similaires. Neige : construction d'igloos, curling humain, skis géants, et quiz sur les spécialités locales. En option : initiation au tir de précision. Annonce des résultats et remise des prix autour d'une boisson chaude. Durée totale : environ 2h30."
22a2565b-b716-4cae-8e93-6787547de1ec,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,Photographe : 1h > 30 HD photos optimisées Photoshop,
d2f5afcb-5cdb-43b1-9190-3b585b1e206d,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Apéro Express Le team-building culinaire local!,"Au départ de votre lieu d'hébergement, pourquoi ne pas rassembler les énergies pour une préparation collective d'un apéritif local original ? Grâce à votre guide, répartis en équipes, partez à la recherche des différents ingrédients... Toutes les équipes se retrouvent pour partager leurs découvertes, préparer les plats et la table... et déguster cet apéritif convivial ! Durée : environ 2 heures. Disponible en avant ou après saison ou en cas de conditions climatiques défavorables."
29ceb470-beb7-4389-8245-e1d154ec4eec,0014f89f-760b-4539-8bf5-35f0ddb7b889,,ACTIVITY,OTHER,Randonnée mystère en mode jeu de piste,Une activité immersive permet aux participants d'explorer des sites remarquables de manière autonome. Ce parcours interactif implique la recherche d'indices et la résolution de défis pour avancer dans l'aventure. Des éléments visuels et des guides cartographiques soutiennent les explorateurs dans leur quête.
005cd03e-f260-4460-88c7-599da3650a11,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Biathlon géant (Presque) Comme en vrai... à pied,"Cette activité de cohésion d'équipe vous permettra de découvrir un sport d'hiver combinant deux disciplines : le tir et une course à pied ou en ski. Tous les équipements nécessaires sont fournis pour vivre cette expérience de manière immersive. Les participants seront répartis en équipes et l'activité se déroulera en deux phases : une initiation au tir et une course en équipe sur un parcours spécialement aménagé. La session se conclura par l'annonce des résultats et une remise de prix, accompagnée d'une boisson chaude. Durée totale : environ 1h30 à pied, 2h30 en ski."
f7aae8f2-4798-451d-aab9-fa956d77140a,f4c4e0d7-500d-428c-9c31-cb319e775956,,ACTIVITY,OTHER,Photographe : 1h30 > 30 HD photos optimisées Photoshop,
4e617975-7e35-41ef-a9d8-bf63cb9eb72b,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Eco Beauregard Attitude Une activité 100% bio «agréable»!,"Profitez d'une expérience unique de construction d'une structure de neige sur un plateau accessible sans véhicule motorisé. Terminez l'activité par une descente en luge innovante, facile à manœuvrer. Ces activités conviennent à tous et peuvent être organisées sous forme de défi, avec un accès au site par un moyen de transport aérien. Une pause rafraîchissante sera prévue avant la descente, offrant une vue imprenable sur une chaîne de montagnes. Activité en plein air d'une durée d'environ 3 heures."
cd2faadd-7677-43ed-8992-95249ecc8a33,2b3b4564-d51f-4cee-9f5a-a10242e734b3,,RESTAURATION,LUNCH,Formule confort,"Sélection de plats variés comprenant des options salées et sucrées, accompagnée de boissons. Offre incluant des jus naturels et bio, un assortiment de fromages, des mignardises, des plats asiatiques et des spécialités à partager."
96552025-5da0-4b2f-a80b-0f5794dca6aa,51258da1-fe61-47a1-83fe-e332fa80b42f,,ACTIVITY,TREASURE_HUNT_AND_ORIENTEERING_RACE,Jeu de piste le dernier Secret d'Arsène Lupin à Paris : Sur l'île Saint-Louis (toute l'année),
3737022a-3386-4c30-a92e-6d69c1753b74,771b43b8-0eef-4420-92ea-c24e0c216574,,ACTIVITY,OTHER,Option Clear Ice,Des éléments en glace d'une qualité exceptionnelle et d'une clarté remarquable. Ensemble de 100 unités.
ac6ef012-5831-48c5-8dba-076e7dd5b108,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Yooner sensations La glisse nouvelle génération pour tous sans forfait de ski,"Sur un domaine skiable, cette nouvelle activité de glisse dérivée d'un engin traditionnel va vous permettre de passer un excellent moment ensemble. Accessible à tous, cette activité est très ludique et peut se dérouler tout au long de la journée. Descendez plusieurs pistes avec votre engin! Une boisson chaude vous sera servie avant la dernière descente pour motiver les participants. Cet engin est très facile à maîtriser et est homologué pour des descentes en journée. Plusieurs descentes supplémentaires sont possibles pour encore plus de plaisirs. Durée : de 1 à 2h30."
247dde77-6733-42d9-8f00-d0dfd0e1001f,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Raquettes au col des Aravis Raquettes et dîner festif à 1500m…. - Dîner Fondue ou Chenillette (menus sur la plaquette),"Activité de randonnée en raquettes avec un transfert de courte durée depuis un village alpin. Les guides vous accompagnent pour une expérience en pleine nature, adaptée à tous. Un restaurant situé dans un cadre montagnard propose divers menus, incluant des spécialités locales, et peut recevoir jusqu'à 80 personnes."
020133e2-1197-4e99-81e7-7431716585de,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,"Luge-Resto au Village Descente en luge, repas dinatoire dans le village... -  Repas dinatoire de la Yaute (menus sur la plaquette)  ","Transfert en véhicule depuis un lieu de départ avec descente en luge incluse. La soirée débute par une descente en luge depuis un point élevé jusqu'à un village. Après un transfert d'environ 10 minutes, montée en télésiège ou en véhicule, des guides attendent avec le matériel et expliquent les règles de sécurité. La descente en luge est accessible à tous. Une fois arrivés au village, il ne reste qu'une courte marche pour atteindre un restaurant où des plats sont servis dans une ambiance conviviale ou festive."
82741f43-29a3-4676-a1ed-3b44469a950e,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Raquettes au col des Aravis Raquettes et dîner festif à 1500m…. - Dîner cocktail dinatoire dansant (menus sur la plaquette),"Activité de randonnée en raquettes avec transfert inclus, située dans un environnement naturel accessible à tous. Un restaurant au style montagnard propose des menus raffinés préparés par un chef. Ce lieu convivial peut accueillir jusqu'à 150 personnes en configuration assise et 220 en configuration dinatoire, avec une possibilité de prolonger la soirée jusqu'à 4h du matin avec un supplément."
c6cdd7cf-12b5-4ae2-9adc-b6274f0718b8,759c0b42-00a9-4822-891a-92d18aaff4f3,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth : tirage illimité,"Découvrez notre service innovant de capture d'images : des photos de haute qualité, une impression rapide, et une expérience interactive unique. Transformez vos événements en créant des souvenirs mémorables grâce à une technologie avancée. Prise de photo sans limite / impression immédiate. Cadre personnalisé. Interface d'accueil entièrement adaptable. Galerie en ligne protégée."
91307b6b-ff65-4afc-a07c-1738e0eec181,21b63ba8-11f6-46af-b3ac-5cd6ffbc5285,,ACTIVITY,MOTORSPORTS,Jeu de piste digital en 2cv,"Service de location de véhicule pour des groupes jusqu'à 4 personnes, incluant des activités numériques et une dégustation. Options disponibles : restauration embarquée, service de restaurant sur demande, apéritif sur une terrasse avec vue, et déjeuner dans un domaine privatisé. Départ d'une base ou livraison à un endroit choisi dans un rayon de 150 km. Des frais supplémentaires s'appliquent pour des distances supérieures."
5a468d16-95aa-44b3-a367-415adfeed4d6,5872315f-9aa8-4e84-9902-3ebddc42e1e7,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Photobooth 400 tirages,"Service de photographie événementielle avec des options de personnalisation. Comprend la prise de vue en selfie avec un appareil professionnel, l'envoi des photos par e-mail ou QR Code, et des impressions disponibles en plusieurs formats. Éclairage intégré et accessoires virtuels sont inclus. Montage et démontage sur le lieu de l'événement, avec accès à une galerie privée pour partager les photos. Options supplémentaires disponibles sur devis, y compris la personnalisation des tirages et divers formats de photos."
72c1362a-01c6-46af-8622-be0ad6922120,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Aventure Motoneige Luge sur rail et circuit motoneige d’1h aux paysages variés,"Venez vivre une expérience inoubliable au cœur de paysages enneigés. Après un trajet d'environ une heure en véhicule, commencez par une activité palpitante sur une piste de luge sécurisée de 700 mètres. Ensuite, partez pour une randonnée en motoneige, où vous pourrez partager le véhicule avec un accompagnateur. Profitez de la beauté des montagnes environnantes, avec des randonnées disponibles en fin de journée. Une empreinte de carte bancaire sera requise pour la sécurité du matériel. La durée totale de l'activité, y compris le transport, est d'environ 3 heures et demie."
d665d4d1-b540-45b8-b53d-f831ccf6a617,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Raquettes au col des Aravis Raquettes et dîner festif à 1500m…. - Dîner Savoyard (menus sur la plaquette),"Activités de plein air avec matériel inclus. Après un transfert court, des guides vous proposent une randonnée accessible à tous. Un espace de restauration au design montagnard offre divers menus élaborés par une équipe de chefs. Ce lieu convivial peut recevoir un grand nombre de convives, avec des options de soirée prolongée."
14c041fa-8a9c-4c5f-81e5-c742d675d681,4076cea9-21bf-46d2-94b0-14d268a211f2,,RESTAURATION,DINNER,Cocktail dinatoire,"Offre de restauration pour un événement : 8 bouchées par personne, comprenant une sélection variée de mets chauds et froids, une verrine, des douceurs, ainsi que des boissons gazeuses et non gazeuses, et du café."
9259f36b-4d2f-4ee9-ac1c-495ee67993ae,2b3b4564-d51f-4cee-9f5a-a10242e734b3,,RESTAURATION,LUNCH,Formule du monde,"Offre de restauration comprenant une variété de plats salés et sucrés, ainsi que des boissons. Les options incluent des amuse-bouches végétariens, des plats à base de fruits de mer, ainsi que des desserts faits maison. Des boissons minérales et des saveurs de kombucha sont également proposées, le tout par personne."
2a4b0b6e-34cf-443f-ab00-95b440d5c0cf,bc2a470b-5dfd-408c-a47c-32a041523167,,ACTIVITY,OTHER,Raquettes au col des Aravis Raquettes et dîner festif à 1500m…. - Dîner soirée festive (menus sur la plaquette),"Activité de randonnée en raquettes avec guides, accessible à tous, suivie d'un repas dans un restaurant au style montagnard. Ce lieu convivial peut accueillir un grand nombre de personnes pour des événements festifs, avec des options de restauration raffinées et une possibilité de prolonger la soirée jusqu'à tard."
887061c6-c24d-4a51-804e-11fc5ee6c59a,759c0b42-00a9-4822-891a-92d18aaff4f3,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Vidéobooth 360 : 2h,"Découvrez une expérience immersive unique avec notre service de capture vidéo à 360°. Profitez d'une prise de vidéos sans limite, d'un cadre sur mesure, et de la possibilité de choisir votre musique. Un animateur sera également présent pour animer l'événement, et vous recevrez votre vidéo instantanément via un code QR."
12f101d2-3c72-4b7d-848f-7c1149b3f6c7,2b3b4564-d51f-4cee-9f5a-a10242e734b3,,RESTAURATION,LUNCH,Formule mof,"Menu composé de 9 plats salés et 2 plats sucrés, avec de l'eau minérale plate. Comprend une assiette de fromages locaux, des pains croustillants bio, une préparation artistique de légumes de saison, des macarons et un assortiment de mignardises, ainsi que des navettes au magret fumé."
